0010778.000,j:St.Louis\0010778.000
0010785.000,j:St.Louis\0010785.000
0010786.000,j:St.Louis\0010786.000
0010791.000,j:St.Louis\0010791.000
0010797.000,j:St.Louis\0010797.000
2094-14_10798.000,j:St.Louis\2094-14_10798.000
2094-15_10793.000,j:St.Louis\2094-15_10793.000
0010803.000,j:St.Louis\0010803.000
0010805.000,j:St.Louis\0010805.000
0010806.000,j:St.Louis\0010806.000
0010809.000,j:St.Louis\0010809.000
0010811.000,j:St.Louis\0010811.000
0010812.000,j:St.Louis\0010812.000
0010813.000,j:St.Louis\0010813.000
0010815.000,j:St.Louis\0010815.000
0010799.000,j:St.Louis\0010799.000
0010533.000,j:St.Louis\0010533.000
0010825.000,j:St.Louis\0010825.000
0010827.000,j:St.Louis\0010827.000
0010472.000,j:St.Louis\0010472.000
0010855.000,j:St.Louis\0010855.000
0010856.000,j:St.Louis\0010856.000
0010857.000,j:St.Louis\0010857.000
0010854.000,j:St.Louis\0010854.000
0010866.000,j:St.Louis\0010866.000
0008467.001,j:St.Louis\0008467.001
0010873.000,j:St.Louis\0010873.000
0010903.000,j:St.Louis\0010903.000
0010906.000,j:St.Louis\0010906.000
918-87,j:St.Louis\918-87
0010911.000,j:St.Louis\0010911.000
624-20,j:St.Louis\624-20 (0010242)
0010928.000,j:St.Louis\0010928.000
0010930.000,j:St.Louis\0010930.000
0010931.000,j:St.Louis\0010931.000
0010932.000,j:St.Louis\0010932.000
0010933.000,j:St.Louis\0010933.000
0010936.000,j:St.Louis\0010936.000
0010939.000,j:St.Louis\0010939.000
0010941.000,j:St.Louis\0010941.000
0010942.000,j:St.Louis\0010942.000
0010943.000,j:St.Louis\0010943.000
0010929.000,j:St.Louis\0010929.000
1489-20,j:St.Louis\1489-20
0007351,j:Technology\0007351-MetroHealth-Bed Tower-IT Design Services
0006656-CHOA,j:Technology\0006656-CHOA - IT Project Manager Support
0008841-UAB,j:Technology\0008841-UAB Healthcare Radio Paging Network Conversion
0008896-Microsoft,j:Technology\0008896-Microsoft Burlington MTC-SDC
0010113-UTSW,j:Technology\0010113-UTSW Redbird Technology Consulting
0008888-UAB,j:Technology\0008888-UAB Health Call Center
0009237-McKesson,j:Technology\0009237-McKesson and Cover My Meds - Phase 2
0005708,j:Technology\0005708-Medstar-New MedSurg Pavilion
0006731-Erickson,j:Technology\0006731-Erickson Living CCRC - AV Design
0008472-Parkview,j:Technology\0008472-Parkview Health MOB - Tech Design
0010052-WUTC,j:Technology\0010052-WUTC
0006924-Capital,j:Technology\0006924-Capital Health Bordentown
0010110-Microsoft,j:Technology\0010110-Microsoft UC Santa Barbara
0008383-MSR_PA,j:Technology\0008383-MSR_PA Malvern SDC Renew
0007321-Fort,j:Technology\0007321-Fort Leonard Wood Hospital-Tech Program Management
0007732-MSK,j:Technology\0007732-MSK Macklowe 62nd St
0007934-Penn,j:Technology\0007934-Penn Medical Office Building
0007900-MSK,j:Technology\0007900-MSK Monmouth Rad ONC Expan and ACA Offices
0006523-MidMichigan,j:Technology\0006523-MidMichigan Health MOB - IT Design
0007681,j:Technology\0007681-GRHD-Patient Wing Expansion
0008479-RWJ,j:Technology\0008479-RWJ Barnabas - JCMC Lobby Reconfiguration
0006063-Duke,j:Technology\0006063-Duke Health DCT
0010374-SCL,j:Technology\0010374-SCL Health-Good Sam-HUGS
0007536-Kaiser,j:Technology\0007536-Kaiser North Baltimore MOB
0005487-Our,j:Technology\0005487-Our Lady of the Lake
0008881-MSK,j:Technology\0008881-MSK Memorial Hospital OR & Waiting Room Expansion
0009223-Community,j:Technology\0009223-Community Transit-Casino Road Refresh
0010386-Microsoft,j:Technology\0010386-Microsoft Reston Level 6 Refresh
0005756-All,j:Technology\0005756-All Childrens Hosp-Research Facility
0008008-Aspen,j:Technology\0008008-Aspen City Offices Building
0007185-Allegheny,j:Technology\0007185-Allegheny Health New Hospital Wexford
0009201-Microsoft,j:Technology\0009201-Microsoft Ft. Collins Swing Space
0009184-AHN,j:Technology\0009184-AHN Wexford Infant Protection
0008358-MSI_Toronto,j:Technology\0008358-MSI_Toronto
0006159-ROBMC,j:Technology\0006159-ROBMC
0010130-Microsoft,j:Technology\0010130-Microsoft Fort Collins Lab 242
0007118-Jersey,j:Technology\0007118-Jersey City Medical Center
0010021-Microsoft,j:Technology\0010021-Microsoft Mexico City Level 3 North
0007733-St.,j:Technology\0007733-St. Croix
0007594-Eagleville,j:Technology\0007594-Eagleville Hospital Expansion
0010111-Microsoft,j:Technology\0010111-Microsoft Elkridge Level 1 Expansion
0009141,j:Technology\0009141-DABS-FEV Facilities Icelandic Coast Guard-Tech Guard
0007961-Mt.,j:Technology\0007961-Mt. Sinai Behavioral Health Center
0007764-Mayport,j:Technology\0007764-Mayport LCS P426 Building
0007592-Mount,j:Technology\0007592-Mount Sinai St. Luke's Floor Reno
0007193-Langley,j:Technology\0007193-Langley AFB Hospital Addition
0009204-Microsoft,j:Technology\0009204-Microsoft Elkridge SWA CorpNet
0008061-MSK,j:Technology\0008061-MSK Monmouth Infusion Expansion
0009189-Microsoft,j:Technology\0009189-Microsoft Omaha Refresh
0009042-OLOL,j:Technology\0009042-OLOL NICU - Construction Administration
0007966-Desman,j:Technology\0007966-Desman AHN Wexford Garage Tech Design
0010102-Microsoft,j:Technology\0010102-Microsoft Atlanta Atlantic Yards
0008954-MSK,j:Technology\0008954-MSK Haupt Procedure Rooms
0009196-Ahuja,j:Technology\0009196-Ahuja Bed Tower & Surgery Facility - IT Design
0007852-VCU,j:Technology\0007852-VCU New Patient Tower-Concept Design Part 2
0008060-MSK,j:Technology\0008060-MSK Bergen Shell Fitout
0008306-Health,j:Technology\0008306-Health First ASC
0007413-Synergy,j:Technology\0007413-Synergy MOB-Core Shell Technology Design
0010232-Microsoft,j:Technology\0010232-Microsoft Houston ION
0008310-Greystone,j:Technology\0008310-Greystone Power
0007778-Cheyenne,j:Technology\0007778-Cheyenne Regional Medical Center
0007202-Centura,j:Technology\0007202-Centura St Anthony's MedCtr
0008126-CWR,j:Technology\0008126-CWR Avon-High End Condos
0010655-Microsoft,j:Technology\0010655-Microsoft One Dag DAS
0010410-Microsoft,j:Technology\0010410-Microsoft Veterans Affairs Academy
0007498,j:Technology\0007498-WSCU-The Rady College of Comp Science
0009010-ST,j:Technology\0009010-ST M200 CAD Services
0007298-Children's,j:Technology\0007298-Children's of CO North Campus
0007480-,j:Technology\0007480- Pinnacle at RidgeGate - Technology Design
0007600-Essentia,j:Technology\0007600-Essentia Health Vision Northland
0010077-Microsoft,j:Technology\0010077-Microsoft Esterra Park Intelligent Work
0007681-Grand,j:Technology\0007681-Grand River Replacement Hospital
0008867,j:Technology\0008867-UCH-YVMC ED Renovation
0007875-Dawson,j:Technology\0007875-Dawson School-Innovation Center
0008889,j:Technology\0008889-SMH-DAS Replacement
0008785-Midrosoft,j:Technology\0008785-Midrosoft Redwood Alarm Circuit
0008901-Microsoft,j:Technology\0008901-Microsoft Irvine_CA SDC Decom
0007978,j:Technology\0007978-CHCO-Radiology Expansion
0008228-Univ,j:Technology\0008228-Univ of New Mexico Replacement Hospital Design
0008250-City,j:Technology\0008250-City of Tacoma
0008410-Shepherd,j:Technology\0008410-Shepherd Center Tech Planning
0009154-Eglin,j:Technology\0009154-Eglin NICoE IO&T - Tech Planning
0010842-Bellevue,j:Technology\0010842-Bellevue Plaza
0009176,j:Technology\0009176-MSR-WA Redwoods C-Data Center
0009094-Brooks,j:Technology\0009094-Brooks Rehabilitation Hospital IRF
0009115,j:Technology\0009115-PVMC-Nurse Call Upgrade
0010176-Fairbanks,j:Technology\0010176-Fairbanks North Star Borough-E911 Integration
0009143-Capital,j:Technology\0009143-Capital Health Campus Recabling - IT Program Management
0009276,j:Technology\0009276-UCHA-Garage 2
0008473-Pines,j:Technology\0008473-Pines at Davidson Sr. Living Expansion
0010240-Microsoft,j:Technology\0010240-Microsoft Portland Duvall
0007664-Reeves,j:Technology\0007664-Reeves County ICT
0009280-MSR,j:Technology\0009280-MSR WA - DAD Dream Lab
0010177-CHOA,j:Technology\0010177-CHOA NDH DC High Level Relocation Plan
0008314,j:Technology\0008314-SMH-Pharmacy and Lab
0009139-City,j:Technology\0009139-City of Miami Gardens Risco Park STEM & AV Facility
0008307-Penn,j:Technology\0008307-Penn State Health Lancaster
0010474-Galway,j:Technology\0010474-Galway DC101 Services
0010520-Galway,j:Technology\0010520-Galway Data Center Assessment
0007077-Sheppard,j:Technology\0007077-Sheppard AFB Medical Dental Clinic
0008795-RWJ,j:Technology\0008795-RWJ Barnabas Rutgers Cancer Center
0008375-Microsoft,j:Technology\0008375-Microsoft MITG_Circuit Extension
0010020,"j:Technology\0010020-P-810 EOD, Boat Shop, Rota Spain"
0006682-UNC,j:Technology\0006682-UNC Surgery Center IT Design 170014
0009165-Microsoft,j:Technology\0009165-Microsoft Reston VA Level 4 NOC
0007139-Duke,j:Technology\0007139-Duke Arringdon ACF Technology 180002
0008468-CHOA,j:Technology\0008468-CHOA Data Center PM & IT Design
0008041-UNC,j:Technology\0008041-UNC Hillsborough Bed Tower 190015
0007440-Alpena,j:Technology\0007440-Alpena Patient Bed Tower 180031
0008469-Duke,j:Technology\0008469-Duke Health - Green Level West MOB and ASC 190086
0009027-Task,j:Technology\0009027-Task Order P-313; Rota Spain Naval Station
0008949-Duke,j:Technology\0008949-Duke Coley Hall MOB 190105
0010233-CHOA,j:Technology\0010233-CHOA NDH DC Detailed Relocation Plan & Move Management
0007159-Cherokee,j:Technology\0007159-Cherokee Indian Behavioral Health IT Design 170058
0008312-JRMC,j:Technology\0008312-JRMC - Telephone Update System Upgrade - IT Consulting
0008649.001,j:Technology\0008649.001_MUSC Acoustics LEED
0008308-Sandy,j:Technology\0008308-Sandy Springs Cabling Remediation 190030
0010199-CT,j:Technology\0010199-CT Merrill Creek Admin Building
0009192,j:Technology\0009192-CHCO-ED Remodel
0007281-UNC,j:Technology\0007281-UNC Rex Cancer Center 180017
0010182-Micrsoft,j:Technology\0010182-Micrsoft Boise Lab
0010251-WakeMed,j:Technology\0010251-WakeMed Strategic Facilities Plan-Technolgy Master Planning
0010442-Microsoft,j:Technology\0010442-Microsoft Charlotte Level 4 Expansion
0008059-Duke,j:Technology\0008059-Duke Arringdon MOB Floors 2-4 190017
0007636-Hackensack,j:Technology\0007636-Hackensack UMC Technology Program Management (HUMC)
0009175-MSR,j:Technology\0009175-MSR WA Bear Creek A IW DesignBuild
0010400-Microsoft,j:Technology\0010400-Microsoft Costa Rica Level 14
0010593-Microsoft,j:Technology\0010593-Microsoft PR Guaynabo
0010327-Essentia,j:Technology\0010327-Essentia Health-Duluth Command Center
0009224-NHL,j:Technology\0009224-NHL Seattle HQ
0008950-Microsoft,j:Technology\0008950-Microsoft Reston_VA Level 8 & 9
0010294-Yampa,j:Technology\0010294-Yampa Valley Medical Center - OPP
0009258-Gwinnett,j:Technology\0009258-Gwinnett County Juvenile Courthouse
0008303-Duke,j:Technology\0008303-Duke Arringdon REI Clinic 190024
0010290-CHOA,j:Technology\0010290-CHOA ASHRAE Facility - Tech Design
0010717,j:Technology\0010717-SCL-St. Joseph's LINAC #2
0010260-Digital,j:Technology\0010260-Digital Matrix Systems (DMS) - Level 7
0008251-MSR_WA,j:Technology\0008251-MSR_WA Campus Refresh-ST3 Impact
0010432-Apra,j:Technology\0010432-Apra Harbor Guam Health Clinic
0010405-Microsoft,j:Technology\0010405-Microsoft Building 27 CHIE Lab
0008758-Vancouver,j:Technology\0008758-Vancouver 155 Water Dev
0009112-SJH,j:Technology\0009112-SJH - Brachytherapy Renovation - Technology Design
0009181-Microsoft,j:Technology\0009181-Microsoft Ottawa Expansion
0010535-Good,j:Technology\0010535-Good Shepherd Rehabilitation Hospital
0010076-Microsoft,j:Technology\0010076-Microsoft Reston Two Freedom Phase II
0010276-State,j:Technology\0010276-State of Alaska UC Project Management
0008364-MSR_PA_Pittsburgh,j:Technology\0008364-MSR_PA_Pittsburgh Avere
0002087-Microsoft,j:Technology\0002087-Microsoft Reston Two Discovery NST
0010365-Microsoft,j:Technology\0010365-Microsoft DC 901 K Street
0010399-Microsoft,j:Technology\0010399-Microsoft Madison Refresh
0010417-Microsoft,j:Technology\0010417-Microsoft Fort Lauderdale AV LCR
0007265-Warren,j:Technology\0007265-Warren Memorial Hospital Replacement
0008031-VCUH,j:Technology\0008031-VCUH Childrens Hospital of Richmond
0010324-Bitco,j:Technology\0010324-Bitco Expert Witness - Sprint vs. DCS
0009238-Microsoft,j:Technology\0009238-Microsoft Boulder CO Relocate
0010716-Microsoft,j:Technology\0010716-Microsoft Minneapolis
0005294-Memorial,j:Technology\0005294-Memorial Sloan Kettering Cancer Center - IT Standards
0010281-King,j:Technology\0010281-King County UC Project Management
0010446-Microsoft,j:Technology\0010446-Microsoft Smart Parking Proof of Concept
0010358-Fairbanks,j:Technology\0010358-Fairbanks North Star Borough - UC Strategy
0009024,j:Technology\0009024-CHOA-Tech CM Services
0008829-SCL,j:Technology\0008829-SCL Health-PVMC-2 West Remodel
0010247-Microsoft,j:Technology\0010247-Microsoft DC Metro GSMO+MTC
0006852-CHOA,j:Technology\0006852-CHOA Admin Support Buildings
0008199-Valley,j:Technology\0008199-Valley Health Nurse Call Renovation
0010267-B41,"j:Technology\0010267-B41 Tenant Improvement, F3 & F5"
0010364-Micrsoft,j:Technology\0010364-Micrsoft Willows Park Warehouse
0005996-MSK,j:Technology\0005996-MSK Nassau - New Ambulatory Care Center-IT Design Services
0010379-Microsoft,j:Technology\0010379-Microsoft St. Louis SDC Repurposing
0007628-MSK,j:Technology\0007628-MSK 62 Street Academic Building
0010383-MMH,j:Technology\0010383-MMH Gratiot - Perioperative Renovation - Tech Design
0009093-SCL,j:Technology\0009093-SCL Health-West Hospital
0007377-MSK,j:Technology\0007377-MSK Basking Ridge MRI Expansion
0006823-MSK,j:Technology\0006823-MSK WHAR CDU_Observation-IT Design
0007246-MSK,j:Technology\0007246-MSK Momnouth Linac
0010430-City,j:Technology\0010430-City of Sugar Hill Amphitheater - Tech Design SD Phase
0005966-MSK,j:Technology\0005966-MSK BMT Facility
0007243-MSK,j:Technology\0007243-MSK Monmouth LAB Renovation
0010404-Microsoft,j:Technology\0010404-Microsoft SVC Lab
0010463-GSA,j:Technology\0010463-GSA Tacoma-LV Design
0005294-MSK,j:Technology\0005294-MSK 74th Street Project
0010450-Microsoft,j:Technology\0010450-Microsoft El Salvador
0010660-Microsoft,j:Technology\0010660-Microsoft SVC DAS
0010867-Kaiser,j:Technology\0010867-Kaiser Waldorf MOB
0010513-Piedmont,j:Technology\0010513-Piedmont Atlanta Women's Center Services-Tech Design
180042NE Kaiser North Baltimore MOB - Tech Design,j:Technology\180042NE Kaiser North Baltimore MOB - Tech Design_HZupnickEZME7_backup
0010528-Microsoft,j:Technology\0010528-Microsoft Vancouver Granville Level 4
0010521-Microsoft,j:Technology\0010521-Microsoft Reston Two Discovery Level 4 Specialty Space
0010710-Microsoft,j:Technology\0010710-Microsoft Reston Two Discovery NST
0010536-Pines,j:Technology\0010536-Pines at Davidson OSP Site Audit
0010504,j:Technology\0010504-UCHealth-FRA Surface Parking Lot
0010548-Wallace,j:Technology\0010548-Wallace State Community College
0010607-Microsoft,j:Technology\0010607-Microsoft Building 50 AHSI CHIE Lab
0010620-ForensisGroup,j:Technology\0010620-ForensisGroup Expert Witness - KSSR v. Google
0010590,j:Technology\0010590-Foothill-De Anza CCD - Telecom and MM Standards
0010592-Microsoft,j:Technology\0010592-Microsoft Buenos Aires Relocation
0010606,j:Technology\0010606-Foothill-DeAnza CCD-Flint Project
0010713-Microsoft,j:Technology\0010713-Microsoft Mexico City MTC
0010704-Shepherd,j:Technology\0010704-Shepherd Center-Technology Project Management
0010689-Microsoft,j:Technology\0010689-Microsoft Reston Two Discovery L6 Team Room
0010714-Microsoft,j:Technology\0010714-Microsoft Reston Two Discovery Buildout C1-3 & 5
0010723-Atlanta,j:Technology\0010723-Atlanta Midtown Connector-Tech Visioning
0010739-Essentia,j:Technology\0010739-Essentia Health-Vision Norlan IT Device Planning
0010730-Mount,j:Technology\0010730-Mount Sinai Cancer Hospital - Tech Design
0010772-Microsoft,j:Technology\0010772-Microsoft Annapolis Junction NBP 560
0010774-MSK,j:Technology\0010774-MSK IT Standards Documents Update
0010775,j:Technology\0010775-MSKCC-RRL 13 Floor Renovation-Tech Design
0010790-Microsoft,j:Technology\0010790-Microsoft Acton MA Affirmed Networks
0010802-345,j:Technology\0010802-345 B Street High Rise Hotel-Integral Project
0007600.004-Essentia,j:Technology\0007600.004-Essentia Health-ASR08-CIS-053-Technology Device Planning
0010844-Costco,j:Technology\0010844-Costco Issaquah HQ Expansion-Building 4
0010845-Microsoft,j:Technology\0010845-Microsoft Reno C FedGov
0010852-Saint,j:Technology\0010852-Saint Francis South-Technology Design
0010862-Auburn,j:Technology\0010862-Auburn University Montgomery ADPH
0010878-Microsoft,j:Technology\0010878-Microsoft Building 82 AHSI Lab
0010879-,j:Technology\0010879- Microsoft Building 28 1205 Lab
0010782-VIR,j:Technology\0010782-VIR BioTech Acoustics
0010889-Microsoft,j:Technology\0010889-Microsoft Studio B 4801 Lab
0010594-CHOA,j:Technology\0010594-CHOA NDH DC Runbook Development
0010905-Microsoft,j:Technology\0010905-Microsoft Reston On-Boarding Levels 2 & 3
0010823,j:Technology\0010823 Benson Hill Food Science Acoustics
0010946-Northside,j:Technology\0010946-Northside Gwinnett Hospital Inpatient Tower
0010951-Pines,j:Technology\0010951-Pines at Davidson OSP Site Design
2169-15,j:Technology\2169-15 (0010953_ AE Services for Radio City-PO 1018541
0010957-Mount,j:Technology\0010957-Mount Sinai Morningside-Inpatient Rehab-Tech Design
0010959-Bungie,j:Technology\0010959-Bungie Record Drawings
582.03,J:\Dallas\BMI\582.03 BMI CIRA BHS CA
582.01,J:\Dallas\BMI\582.01 BMI 30% Design
582.02,"J:\Dallas\BMI\582.02_BMI 100% DD, BS, CA"
500.06,J:\Dallas\BHM\500.06_BHM_KPS_CBRA_Expansion_Design
907.01,J:\Dallas\YYZ\907.01 Stantec Job 1 Site Insp
907.05,J:\Dallas\YYZ\907.05 Stantec Job 5 Trans Border HBS Schematic Design
907.03,J:\Dallas\YYZ\907.03 Stantec Job 3 Intl HBS Schematic Design
907.04,J:\Dallas\YYZ\907.04 Stantec Job 4 Intl DBS Schematic Design
907.02,J:\Dallas\YYZ\907.02 Stantec Job 2 Program Requirements
284.34,J:\Dallas\ATL\284.34_GS&P_MHJIT_Concept_Review
284.17,J:\Dallas\ATL\284.17_DOA_TERMINAL_E
284.22,J:\Dallas\ATL\284.22_DOA_TERMINAL_E
284.14,J:\Dallas\ATL\284.14_DOA_North
284.11,J:\Dallas\ATL\284.11_Dom_Sort
284.32,J:\Dallas\ATL\284.32_GS&P_MHJIT
284.21,J:\Dallas\ATL\284.21_Raytheon
284.29,J:\Dallas\ATL\284.29_ATL_TERM_PHASE3
284.16,J:\Dallas\ATL\284.16_DOA_South
284.19,J:\Dallas\ATL\284.19_Elect_Subcontract
284.44,J:\Dallas\ATL\284.44 ATL HPC PBB Evals
284.50,J:\Dallas\ATL\284.50 Ricondo ATL TSA Recapitalization 100pct
284.27,J:\Dallas\ATL\284.27_Delta_EFIS_ReControls
284.55,J:\Dallas\ATL\284.55_Ricondo ATL Delta Dash BHS Concept Design
284.33,J:\Dallas\ATL\284.33_GS&P_MHJIT_Program_Doc_Assessment
284.51,J:\Dallas\ATL\284.51 Ricondo ATL 30PCT
284.40,J:\Dallas\ATL\284.40_HNTB_ATL_Mega_Merge
284.18,J:\Dallas\ATL\284.18_EFIS_CA
284.47,J:\Dallas\ATL\284.47 DL ATL Conc E TTR
284.23,J:\Dallas\ATL\284.23_CB_CA_0001B
284.57,J:\Dallas\ATL\284.57  Ricondo ATL EDS Recap Optimization CA
284.49,J:\Dallas\ATL\284.49 GSP ATL Bhs Testing Support
284.39,J:\Dallas\ATL\284.39_HSST_WTE_Concept_Development
284.37,J:\Dallas\ATL\284.37_GSP_E_Conc_Tunnel_Contingency
284.53,J:\Dallas\ATL\284.53_Ricondo ATL PERM Employee Screening Design
284.36,J:\Dallas\ATL\284.36_GSP_MHJIT_CD_Estimates
284.60,J:\Dallas\ATL\284.60 AA ATL Colocation and UA Relocation
542.05,J:\Dallas\BKK\542.05 Airports of Thailand BKK 100pct DD
596.17,J:\Dallas\BNA\596.17 Corgan BNABHS Interim IAB 30 Day Study
000,J:\Dallas\BNA\000_Project_Template_
596.14,J:\Dallas\BNA\596.14 MNAA AAUS Airways Assessment 2
596.10,J:\Dallas\BNA\596.10 MNAA IB Replacement
1,J:\Dallas\FLL\1 Template New Project
596.15,J:\Dallas\BNA\596.15 MNAA BNA Hi-Level Capacity
596.08,J:\Dallas\BNA\596.08 MNAA BNA Tech Review
596.09,J:\Dallas\BNA\596.09 MNAA BNA Inline BHS
596.11,J:\Dallas\BNA\596.11 Gobbell Hays Design Svcs
596.12,J:\Dallas\BNA\596.12 AA BNA Gate Survey
596.16,J:\Dallas\BNA\596.16 MNAA BNA Feasibility Study
596.23,J:\Dallas\BNA\596.23 Corgan BNA SWA BHS Growth Study
596.13,J:\Dallas\BNA\596.13 MNAA AAUS Airways Assessment
596.18,J:\Dallas\BNA\596.18 Corgan BNA Terminal Planning& Programming
188.31,J:\Dallas\ANC\188.31 ANC Construction Admin
2014,J:\Technology\COMgroup\O-Opportunities&Proposals\2014 Proposals
188.26,"J:\Dallas\ANC\188.26 RIM Task O, C.A. So. Term"
188.24,J:\Dallas\ANC\188.24 RIM ANC Consolidated Phase 2 Dwg Set
188.27,J:\Dallas\ANC\188.27 RIM ANC Seismic Security Retrofit
188.29,J:\Dallas\ANC\188.29 ANC Concourse C CBIS Pre-Design
188.30,J:\Dallas\ANC\188.30 ANC TSAIA Checked Baggage Recap
188.25,"J:\Dallas\ANC\188.25 RIM Task N, So. Term Retrofit"
3.,J:\Dallas\596.16 NashInternational_BNA Feasibility Study\3. CAGE_Official Logos_Letterhead
5125.03,J:\Dallas\TYS\5125.03 CHA Companies TYS BHS Claim CD and Programming
5125.04,J:\Dallas\TYS\5125.04 CHA Companies TYS OB BHS CBIS Design Svcs
0,J:\Dallas\APLPROJECTS\0_Sample Expense Report Comparisons - R&B
782.02,"J:\Dallas\CAE\782.02 UA CAE Gate Survey, Paint"
2048.02,J:\Dallas\HYA\2048.02 HYA Earth Tech CA
2048.01,J:\Dallas\HYA\2048.01 HYA Earth Tech
1512,J:\Dallas\FAT\1512_07_FAT_CSHQA_Term Exp BHS APL DD CA
180219,J:\Dallas\FAT\180219 Sketch MarkUp for ROM
3916.63,J:\Dallas\PHX\3916.63_PHX AA T4 North BHS Pusher Replacement
3125.02,J:\Dallas\MHK\3125.02 GSP BHS CA Independent Fee Est
1171.05,J:\Dallas\DAY\1171.05 DAY C Rowe UACO Gate Integration
2552.11,J:\Dallas\KOA\2552.11 L&B KOA SWA Tkt Counter Reloc Design Build BHS Svcs
3886,J:\Dallas\PFN\3886_08_PFN_Model_Maintenance
3886.05,J:\Dallas\PFN\3886.05_JRA
3886.07,J:\Dallas\PFN\3886.07 JRA Testing Commissioning
3886.06,J:\Dallas\PFN\3886.06 JRA 70% - 100%
3886.02,J:\Dallas\PFN\3886.02_HNTB_PFN_DD
4369.32,J:\Dallas\SAT\4369.32_SAT_Fail Safe Modifications
2059.33,J:\Dallas\IAH\2059.33 PGAL IAH Term D TC Upgrade
2059.34,J:\Dallas\IAH\2059.34_PGAL_IAH Term D West CBRA
2059.31,J:\Dallas\IAH\2059.31 PGAL IAH Term D MU Upgrades
3081,J:\Dallas\MEL_Melbourne\3081_01_RootProjects_T2_BHS_Peer_Review
1590.01,J:\Dallas\FOE\1590.01 UA FOE
4080.01,J:\Dallas\PTY\4080.01 COPA Airlines Planning Mtg
742.22,J:\Dallas\BWI\742.22 AA BWI Estop Correction
742.23,J:\Dallas\BWI\742.23 SWA Ticket Counter Mods
742.25,J:\Dallas\BWI\742.25 Leidos BWI Spirit Airlines BHS Upgrades
742.28,J:\Dallas\BWI\742.28 JMT BWI Design Planning Ticket Counter
742.32,J:\Dallas\BWI\742.32 JMT BWI Basement CBIS_Feasibility
10,J:\Dallas\BWI\10-30-16 AA Ticket Counter Mod Pictures
742.31,J:\Dallas\BWI\742.31 JMT BWI BC Ticket Counter Expansion
742.26,J:\Dallas\BWI\742.26 JMT BWI C-D Connector Study
742.24,J:\Dallas\BWI\742.24 JMT BWI CBISBHS Integration Modifications
742.27,J:\Dallas\BWI\742.27 Task 4047 BC Ticket Counter Expansion
742.30,J:\Dallas\BWI\742.30 BWI AA Ticket Counter Rework
742.29,J:\Dallas\BWI\742.29 JMT BWI CD Connector Visioning Document
742.33,J:\Dallas\BWI\742.33 JMT BWI Task 8307 Connector PDD Completion
2199_01,J:\Dallas\ITH\2199_01 ITH Mini-Inline OTA DD
2199.02,J:\Dallas\ITH\2199.02 ITH Mini-Inline OTA CA
1401,J:\Dallas\ELP\1401_09_AA USAir BHS Co_Location
1813,J:\Dallas\GRK\1813_04_GRK_JCB_TERM_EXP_BHS_CA_
1813.03,J:\Dallas\GRK\1813.03_GRK_JCB_TERM EXP_C01
1813.01_OLD-GRK,J:\Dallas\GRK\1813.01_OLD-GRK Jacobs Term Expansion
4579,J:\Dallas\SMF\4579_08_LAD
1195.10-.11,J:\Dallas\DEN\1195.10-.11 Parsons Brink PGG and Gate Eval
1195.07,J:\Dallas\DEN\1195.07 Western Industrial PBB Eval
1195.13,J:\Dallas\DEN\1195.13 DIA DEN PBB Assessment Svcs
2773.09,J:\Dallas\LGA\2773.09_AA_4City_SW_Update
2773.67_PB-HOK_LGA_Infill_Aircraft_Parking_CO_498,J:\Dallas\LGA\2773.67_PB-HOK_LGA_Infill_Aircraft_Parking_CO_498
2773.52,J:\Dallas\LGA\2773.52 PB-HOK LGA CTB BID SUPPORT_CA-CSS
2773.33,J:\Dallas\LGA\2773.33 AA CTX Relocation Phase 1
2773.20,J:\Dallas\LGA\2773.20 FILES
2773.34,J:\Dallas\LGA\2773.34 Deleted
2773.54,J:\Dallas\LGA\2773.54 CCO-039 OS Ticket Conveyor Revision_TC7
2773.77,J:\Dallas\LGA\2773.77_HOK_PB_LGA_APL_Vignette_6_Revisions CO539
2773.44,J:\Dallas\LGA\2773.44_PB_HOK_APL_Out_of_Scope
2773.66,J:\Dallas\LGA\2773.66 PB-HOK GR-3159 Pier A SSCP Expan. Term B EDS REloc. CO#422 (CCO60)
2773.71,J:\Dallas\LGA\2773.71_HOK_PB_LGA CCB North Apron Swing Gate Evaluation CO539
2773.27,J:\Dallas\LGA\2773.27_LGA_DL_Concept Development
2773.26,J:\Dallas\LGA\2773.26_DL_Inline BHS Redesign
2773.58,J:\Dallas\LGA\2773.58 PB-HOK SIDA LINE Change Order
2773.57,J:\Dallas\LGA\2773.57 PB-HOK MIT Revision
2773.10,J:\Dallas\LGA\2773.10_Corgan_AA_EDS_Pseudo_Inline
2773.39,J:\Dallas\LGA\2773.39 UA LGA Concourse C Analysis
2773.23,J:\Dallas\LGA\2773.23 AA Term D Gate Layout
2773.80,J:\Dallas\LGA\2773.80_HOK_PB_LGA_APL RFI# AC-0485 Conc A Gate A30
2773.55,J:\Dallas\LGA\2773.55 PB-HOK LGA CTB_ BHS CA - BASE
2773.48,J:\Dallas\LGA\2773.48 PB-HOK LGA CTB 30pct
2773.53,J:\Dallas\LGA\2773.53 PB-HOK LGA GR-3159 Pier A SSCP Expan. Term. B EDS Reloc
2773.22,J:\Dallas\LGA\2773.22 AA Inline BHS Design
2773.35,J:\Dallas\LGA\2773.35 HOK LGA CTB BHS Proposal
